pl_name,hostname,tic_id,st_mass,st_masserr1,st_masserr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2
HAT-P-67 b,HAT-P-67,TIC 198588220,1.642,0.155,-0.072,10.106,0.005,-0.005,8.9,0.019,-0.019,0.06505,0.00273,-0.00079,0.0,,
K2-83 c,K2-83,TIC 242988068,0.484,0.02,-0.02,14.522,0.015,-0.015,10.765,0.018,-0.018,0.07131,0.00096,-0.00096,0.06,0.143856,-0.052509
K2-84 b,K2-84,TIC 434133930,0.95,0.07,-0.07,13.386,0.103,-0.103,11.059,0.02,-0.02,0.0665,0.0016,-0.0016,,,
K2-35 b,K2-35,TIC 363478257,0.701968,0.070197,-0.070197,14.166,0.172,-0.172,11.423,0.021,-0.021,0.031,0.001,-0.001,0.13,0.173535,-0.105654
HATS-32 b,HATS-32,TIC 204317710,1.099,0.044,-0.044,14.386,0.114,-0.114,12.699,0.033,-0.033,0.04024,0.00053,-0.00053,0.471,,
K2-86 b,K2-86,TIC 25958378,0.79,0.08,-0.08,13.041,0.149,-0.149,10.927,0.019,-0.019,0.077,0.0026,-0.0026,,,
K2-88 b,K2-88,TIC 113979956,0.258,0.066,-0.066,15.523,0.079,-0.079,11.24,0.016,-0.016,0.0345,0.003,-0.003,0.26,0.234804,-0.217412
K2-116 b,K2-116,TIC 39936432,0.694512,0.069451,-0.069451,10.8,0.03,-0.03,7.875,0.027,-0.027,0.048,0.002,-0.002,0.06,0.141966,-0.053272
HATS-35 b,HATS-35,TIC 339522221,1.317,0.04,-0.04,12.609,0.057,-0.057,11.118,0.025,-0.025,0.03199,0.00033,-0.00033,0.306,,
HATS-34 b,HATS-34,TIC 355703913,0.955,0.031,-0.031,13.857,0.137,-0.137,12.095,0.019,-0.019,0.03166,0.00034,-0.00034,0.108,,
HD 86950 b,HD 86950,TIC 332711151,1.66,0.25,-0.25,7.47,0.03,-0.03,5.038,0.018,-0.018,2.72,0.08,-0.08,0.17,0.16,-0.16
Qatar-4 b,Qatar-4,TIC 440113053,0.896,0.048,-0.048,13.574,0.103,-0.103,11.519,0.02,-0.02,0.02803,0.00048,-0.00048,0.0,,
Qatar-5 b,Qatar-5,TIC 190998418,1.128,0.056,-0.056,12.614,0.08,-0.08,10.956,0.02,-0.02,0.04127,0.00067,-0.00067,0.0,,
K2-91 b,K2-91,TIC 56520147,0.292,0.058,-0.058,15.622,0.071,-0.071,10.571,0.021,-0.021,0.0164,0.0011,-0.0011,0.09,0.168399,-0.072789
K2-89 b,K2-89,TIC 440687723,0.347,0.036,-0.036,14.162,0.054,-0.054,10.106,0.018,-0.018,0.01462,0.00051,-0.00051,0.15,0.197141,-0.119964
K2-72 c,K2-72,TIC 38337202,0.271365,0.079196,-0.090624,15.37,0.126,-0.126,10.962,0.021,-0.021,0.078,0.007,-0.01,0.11,0.20197,-0.091536
OGLE-2016-BLG-1195L b,OGLE-2016-BLG-1195L,,0.078,0.016,-0.012,,,,,,,1.16,0.16,-0.13,,,
K2-72 e,K2-72,TIC 38337202,0.271365,0.079196,-0.090624,15.37,0.126,-0.126,10.962,0.021,-0.021,0.106,0.009,-0.013,0.11,0.198676,-0.086832
XO-6 b,XO-6,TIC 138168780,1.47,0.06,-0.06,10.247,0.004,-0.004,9.246,0.02,-0.02,0.0815,0.0077,-0.0077,0.0,,
K2-60 b,K2-60,TIC 206284139,0.97,0.07,-0.07,12.857,0.057,-0.057,10.993,0.021,-0.021,0.045,0.003,-0.003,0.0,,
MOA-2012-BLG-505L b,MOA-2012-BLG-505L,,0.1,0.16,-0.05,,,,23.93,4.13,-1.82,0.9,0.25,-0.21,,,
TYC 4282-00605-1 b,TYC 4282-00605-1,TIC 13105061,0.97,0.03,-0.03,10.465,0.015,-0.015,6.778,0.021,-0.021,0.422,0.009,-0.009,0.28,0.01,-0.01
GJ 1148 b,GJ 1148,TIC 115869504,0.344045,0.020144,-0.020144,11.939,0.048,-0.048,6.822,0.016,-0.016,0.166,0.001,-0.001,0.38,0.01,-0.012
WASP-53 b,WASP-53,TIC 268766053,0.839,0.054,-0.054,12.591,0.069,-0.069,10.39,0.023,-0.023,0.04101,0.00083,-0.00091,0.03,,
WASP-53 c,WASP-53,TIC 268766053,0.839,0.054,-0.054,12.591,0.069,-0.069,10.39,0.023,-0.023,3.73,0.16,-0.14,0.8369,0.0069,-0.007
Kepler-1170 b,Kepler-1170,TIC 63125460,0.8,0.045,-0.052,16.204,0.138,-0.138,13.806,0.059,-0.059,0.088,,,0.0,,
HD 20794 e,HD 20794,TIC 301051051,0.813,0.018,-0.012,4.26,0.03,-0.03,2.636,0.278,-0.278,0.509,0.006,-0.006,0.29,0.14,-0.18
Kepler-60 b,Kepler-60,TIC 158923465,1.041,0.077,-0.077,13.95,0.137,-0.137,12.516,0.018,-0.018,0.07255,0.00061,-0.00061,0.0,,
Kepler-959 b,Kepler-959,TIC 137411481,1.6,0.19,-0.172,12.606,0.08,-0.08,11.544,0.021,-0.021,0.1633,,,0.0,,
Kepler-79 d,Kepler-79,TIC 239306681,1.165,0.044,-0.045,14.036,0.126,-0.126,12.606,0.031,-0.031,0.287,0.004,-0.004,0.025,0.059,-0.023
GJ 1148 c,GJ 1148,TIC 115869504,0.344045,0.020144,-0.020144,11.939,0.048,-0.048,6.822,0.016,-0.016,0.912,0.005,-0.002,0.342,0.05,-0.062
WASP-81 b,WASP-81,TIC 399402994,1.08,0.059,-0.058,12.469,0.069,-0.069,10.892,0.026,-0.026,0.03908,0.0007,-0.00072,0.066,,
HD 59686 A b,HD 59686 A,TIC 247119634,1.9,0.2,-0.2,5.44299,0.023,-0.023,2.922,0.3,-0.3,1.086,0.0006,-0.0007,0.05,0.03,-0.02
OGLE-2013-BLG-0132L b,OGLE-2013-BLG-0132L,,0.54,0.3,-0.23,,,,,,,3.6,1.4,-1.2,,,
WASP-153 b,WASP-153,TIC 157586003,1.336,0.086,-0.086,12.591,0.103,-0.103,11.051,0.017,-0.017,0.048,0.001,-0.001,0.009,,
Kepler-1651 b,Kepler-1651,TIC 48353358,0.522,0.033,-0.031,13.86,0.2,-0.2,9.804,,,0.0692,,,0.13,0.06,-0.03
HD 87646 b,HD 87646,TIC 27064335,1.12,0.09,-0.09,8.07,0.03,-0.03,6.536,0.018,-0.018,0.117,0.003,-0.003,0.05,0.02,-0.02
HD 37124 b,HD 37124,TIC 19631691,0.85,,,7.68,0.03,-0.03,5.952,0.016,-0.016,0.53364,0.0002,-0.0002,0.054,0.028,-0.028
HD 34445 c,HD 34445,TIC 284907742,1.07,0.02,-0.02,7.31,0.03,-0.03,5.79,0.023,-0.023,0.7181,0.0049,-0.0049,0.036,0.071,-0.036
HD 34445 e,HD 34445,TIC 284907742,1.07,0.02,-0.02,7.31,0.03,-0.03,5.79,0.023,-0.023,0.2687,0.0019,-0.0019,0.09,0.062,-0.062
GJ 887 b,GJ 887,TIC 155315739,0.489,0.05,-0.05,7.56,0.2,-0.2,3.465,0.2,-0.2,0.068,0.002,-0.002,0.0,,
HATS-22 b,HATS-22,TIC 14661418,0.759,0.019,-0.019,13.397,0.092,-0.092,10.942,0.019,-0.019,0.05025,0.00042,-0.00042,0.079,0.026,-0.026
HD 219134 b,HD 219134,TIC 283722336,0.81,0.03,-0.03,5.56911,0.023,-0.023,3.261,0.304,-0.304,0.03876,0.00047,-0.00047,0.0,,
K2-58 b,K2-58,TIC 437703489,0.89,0.08,-0.08,12.415,0.057,-0.057,10.215,0.021,-0.021,0.0692,0.0021,-0.0021,,,
HD 37124 c,HD 37124,TIC 19631691,0.85,,,7.68,0.03,-0.03,5.952,0.016,-0.016,1.71,0.0065,-0.0065,0.125,0.055,-0.055
tau Cet g,tau Cet,TIC 419015728,0.783,0.012,-0.012,3.49607,0.023,-0.023,1.794,0.274,-0.274,0.133,0.001,-0.002,0.06,0.13,-0.06
HD 34445 g,HD 34445,TIC 284907742,1.07,0.02,-0.02,7.31,0.03,-0.03,5.79,0.023,-0.023,6.36,1.02,-1.02,0.032,0.08,-0.032
NGTS-1 b,NGTS-1,TIC 192826603,0.617,0.023,-0.062,15.667,0.137,-0.137,11.936,0.027,-0.027,0.0326,0.0047,-0.0045,0.016,0.023,-0.012
HD 219134 c,HD 219134,TIC 283722336,0.81,0.03,-0.03,5.56911,0.023,-0.023,3.261,0.304,-0.304,0.0653,0.0008,-0.0008,0.062,0.039,-0.039
HD 219134 d,HD 219134,TIC 283722336,0.81,0.03,-0.03,5.56911,0.023,-0.023,3.261,0.304,-0.304,0.237,0.003,-0.003,0.138,0.025,-0.025
K2-59 c,K2-59,TIC 188570847,0.774,0.073,-0.073,14.266,0.114,-0.114,11.838,0.023,-0.023,0.0905,0.0028,-0.0028,,,
GJ 9827 d,GJ 9827,TIC 301289516,0.62,0.04,-0.04,10.37,0.03,-0.03,7.193,0.024,-0.024,0.053,0.003,-0.003,0.0,,
K2-108 b,K2-108,TIC 27635334,1.17,0.06,-0.06,12.339,0.092,-0.092,10.561,0.017,-0.017,0.0581,0.0009,-0.0009,0.18,0.042,-0.042
K2-132 b,K2-132,TIC 152852327,1.08,0.08,-0.08,12.071,0.069,-0.069,9.54,0.023,-0.023,0.0916,0.0006,-0.0006,0.29,0.049,-0.049
tau Cet e,tau Cet,TIC 419015728,0.783,0.012,-0.012,3.49607,0.023,-0.023,1.794,0.274,-0.274,0.538,0.06,-0.06,0.18,0.18,-0.14
tau Cet f,tau Cet,TIC 419015728,0.783,0.012,-0.012,3.49607,0.023,-0.023,1.794,0.274,-0.274,1.334,0.017,-0.044,0.16,0.07,-0.16
Kepler-1652 b,Kepler-1652,TIC 27187450,0.404,0.04,-0.047,16.86,1.133,-1.133,12.635,0.024,-0.024,0.1654,0.0042,-0.0075,0.0,,
Kepler-20 g,Kepler-20,TIC 158554588,0.948,0.051,-0.051,12.61,0.069,-0.069,10.871,0.013,-0.013,0.2055,0.0022,-0.0021,0.15,0.01,-0.1
NGC 2682 Sand 978 b,NGC 2682 Sand 978,TIC 437039060,1.37,0.02,-0.02,9.814,0.01,-0.01,6.494,0.021,-0.021,,,,0.16,0.07,-0.07
K2-98 b,K2-98,TIC 366410512,1.246,0.078,-0.11,12.216,0.057,-0.057,10.869,0.028,-0.028,0.0986,0.002,-0.0029,0.119,0.15,-0.083
KOI-351 c,KOI-351,TIC 267667295,1.2,0.1,-0.1,13.883,0.069,-0.069,12.482,0.024,-0.024,0.089,0.012,-0.012,0.0,,
K2-63 c,K2-63,TIC 437699592,1.4,0.25,-0.25,12.98,0.092,-0.092,11.274,0.022,-0.022,0.189,0.011,-0.011,,,
WASP-105 b,WASP-105,TIC 158623531,0.89,0.09,-0.09,12.049,0.057,-0.057,9.935,0.021,-0.021,0.075,0.003,-0.003,0.0,,
MOA-2012-BLG-006L b,MOA-2012-BLG-006L,,0.49,0.27,-0.23,,,,,,,10.2,1.8,-2.4,,,
OGLE-2014-BLG-1760L b,OGLE-2014-BLG-1760L,,0.51,0.44,-0.28,,,,,,,1.75,0.34,-0.33,,,
HD 9174 b,HD 9174,TIC 439501096,1.03,0.05,-0.05,8.4,0.03,-0.03,6.744,0.027,-0.027,2.2,0.09,-0.09,0.12,0.05,-0.05
GJ 3293 c,GJ 3293,TIC 178872239,0.42,,,11.945,0.037,-0.037,7.486,0.033,-0.033,0.36175,0.00048,-0.00047,0.11,0.1,-0.08
GJ 3293 b,GJ 3293,TIC 178872239,0.42,,,11.945,0.037,-0.037,7.486,0.033,-0.033,0.14339,3e-05,-3e-05,0.06,0.04,-0.04
Wolf 1061 b,Wolf 1061,TIC 413948621,0.294,,,10.1,0.1,-0.1,5.075,0.024,-0.024,0.0375,0.0012,-0.0013,0.15,0.13,-0.1
K2-64 b,K2-64,TIC 38129680,0.741,0.069,-0.069,14.132,0.092,-0.092,12.201,0.025,-0.025,0.0619,0.0019,-0.0019,,,
K2-65 b,K2-65,TIC 38200266,0.87,0.1,-0.1,10.71,0.03,-0.03,8.344,0.024,-0.024,0.1014,0.0039,-0.0039,,,
Kepler-1817 b,Kepler-1817,TIC 351804260,0.878,0.05,-0.041,15.346,0.057,-0.057,13.33,0.028,-0.028,0.2348,,,0.0,,
OGLE-2016-BLG-0263L b,OGLE-2016-BLG-0263L,,0.13,0.21,-0.08,,,,,,,5.4,1.1,-1.6,,,
HD 128356 b,HD 128356,TIC 1056530200,0.65,0.05,-0.05,8.2411,0.0459,-0.0459,5.997,0.024,,0.87,0.03,-0.03,0.57,0.08,-0.08
HD 147873 c,HD 147873,TIC 211080657,1.38,0.05,-0.05,7.96,0.03,-0.03,6.581,0.029,-0.029,1.36,0.05,-0.05,0.23,0.03,-0.03
Wolf 1061 c,Wolf 1061,TIC 413948621,0.294,,,10.1,0.1,-0.1,5.075,0.024,-0.024,0.089,0.0029,-0.0031,0.11,0.1,-0.07
K2-69 b,K2-69,TIC 39928614,0.551,0.071,-0.071,16.024,0.24,-0.24,11.766,0.024,-0.024,0.0591,0.0025,-0.0025,,,
K2-70 b,K2-70,TIC 250979498,0.94,0.1,-0.1,13.074,0.092,-0.092,10.853,0.021,-0.021,0.1112,0.004,-0.004,,,
GJ 625 b,GJ 625,TIC 207492082,0.3,0.07,-0.07,10.066,0.039,-0.039,5.833,0.024,-0.024,0.078361,4.4e-05,-4.6e-05,0.13,0.12,-0.09
HD 165155 b,HD 165155,TIC 408229533,1.02,0.05,-0.05,9.36,0.03,-0.03,7.584,0.02,-0.02,1.13,0.04,-0.04,0.2,0.03,-0.03
2MASS J22362452+4751425 b,2MASS J22362452+4751425,TIC 200532605,0.6,0.05,-0.05,12.368,0.057,-0.057,9.148,0.018,-0.018,230.0,20.0,-20.0,,,
GJ 3138 c,GJ 3138,TIC 632528291,0.681,,,10.8275,0.0459,-0.0459,7.246,0.016,,0.057,0.001,-0.001,0.11,0.11,-0.07
K2-277 b,K2-277,TIC 404421005,0.974,0.053,-0.058,10.364,0.008,-0.008,8.687,0.024,-0.024,0.0664,0.0012,-0.0013,0.52,0.24,-0.26
K2-110 b,K2-110,TIC 287333762,0.738,0.018,-0.018,11.985,0.046,-0.046,9.607,0.024,-0.024,0.10207,0.00083,-0.00083,0.13,,
K2-199 c,K2-199,TIC 2621212,0.711,0.022,-0.024,12.358,0.114,-0.114,9.625,0.019,-0.019,0.0662,0.0007,-0.0007,0.03,0.06,-0.03
K2-74 b,K2-74,TIC 251018878,0.96,0.03,-0.03,12.715,0.057,-0.057,11.068,0.019,-0.019,0.1402,0.0015,-0.0015,,,
K2-21 c,K2-21,TIC 240766850,0.676023,0.067602,-0.067602,12.851,0.057,-0.057,9.417,0.02,-0.02,0.107,0.003,-0.004,0.21,0.20677,-0.173719
HAT-P-22 b,HAT-P-22,TIC 252479260,1.13,0.22,-0.22,9.763,0.004,-0.004,7.837,0.021,-0.021,0.0414,0.0005,-0.0005,0.02,0.01,-0.01
HAT-P-24 b,HAT-P-24,TIC 440777904,1.37,0.69,-0.69,11.762,0.022,-0.022,10.543,0.02,-0.02,0.04651,0.00055,-0.00056,0.07,0.02,-0.02
HD 17092 b,HD 17092,TIC 302317605,6.73,2.24,-2.24,7.732,0.002,-0.002,4.807,0.016,-0.016,1.31,0.06,-0.06,0.17,0.05,-0.05
HD 171028 b,HD 171028,TIC 321030607,1.53,0.13,-0.13,8.292,0.002,-0.002,6.604,0.027,-0.027,1.32,0.03,-0.03,0.59,0.01,-0.01
HATS-52 b,HATS-52,TIC 19684256,1.111,0.054,-0.054,13.844,0.114,-0.114,12.114,0.03,-0.03,0.02498,0.0004,-0.0004,0.246,,
KELT-19 A b,KELT-19 A,TIC 425206121,1.62,0.25,-0.2,9.857,0.005,-0.005,9.196,0.023,-0.023,0.0637,0.0031,-0.0027,,,
K2-171 b,K2-171,TIC 206241306,0.891587,0.060192,-0.027038,12.745,0.092,-0.092,10.529,0.025,-0.025,,,,,,
K2-170 b,K2-170,TIC 188509935,0.963657,0.032012,-0.032447,12.668,0.114,-0.114,11.075,0.021,-0.021,,,,,,
HAT-P-30 b,HAT-P-30,TIC 455135327,1.55,0.51,-0.51,10.352,0.007,-0.007,9.151,0.023,-0.023,0.0419,0.00046,-0.00046,0.04,0.02,-0.02
HD 177830 b,HD 177830,TIC 265052133,1.7,0.28,-0.28,7.18,0.03,-0.03,4.809,0.027,-0.027,1.14,0.03,-0.03,0.1,0.05,-0.05
HD 181433 b,HD 181433,TIC 410399074,0.63,0.07,-0.07,8.4,0.03,-0.03,6.094,0.023,-0.023,0.08,0.0,0.0,0.4,0.06,-0.06
HD 238914 b,HD 238914,TIC 359558085,1.47,0.47,-0.47,8.770001,0.03,-0.03,6.325,0.034,-0.034,5.7,0.9,-0.9,0.56,0.07,-0.05
K2-190 b,K2-190,TIC 392469577,0.904597,0.032702,-0.036406,11.138,0.013,-0.013,9.41,0.023,-0.023,,,,,,
K2-172 b,K2-172,TIC 188507501,0.934356,0.025884,-0.026995,12.5,0.08,-0.08,10.661,0.019,-0.019,,,,,,
K2-191 b,K2-191,TIC 335102224,0.900994,0.025599,-0.027688,13.329,0.126,-0.126,11.077,0.023,-0.023,,,,,,
HAT-P-31 b,HAT-P-31,TIC 320798691,1.31,0.73,-0.73,11.667,0.015,-0.015,10.083,0.021,-0.021,0.061,0.0013,-0.0011,0.25,0.0,0.0
BD+48 740 b,BD+48 740,TIC 302070274,1.09,0.16,-0.16,8.69,0.03,-0.03,5.645,0.017,-0.017,1.7,0.1,-0.1,0.76,0.05,-0.09
K2-194 b,K2-194,TIC 706595,1.110086,0.046177,-0.034871,12.998,0.08,-0.08,11.57,0.021,-0.021,,,,,,
K2-200 b,K2-200,TIC 115072772,0.860208,0.022593,-0.027222,12.428,0.08,-0.08,10.375,0.021,-0.021,,,,,,
HAT-P-5 b,HAT-P-5,TIC 76419763,1.04,0.29,-0.29,11.954,0.029,-0.029,10.481,0.018,-0.018,0.04073,0.0005,-0.00093,0.0,,
HD 100655 b,HD 100655,TIC 156942082,2.28,0.69,-0.69,6.4421,0.023,-0.023,4.129,0.024,-0.024,0.68,0.04,-0.04,0.09,0.05,-0.05
HD 2039 b,HD 2039,TIC 281461362,1.23,0.19,-0.19,9.0,0.03,-0.03,7.549,0.026,-0.026,2.2,0.06,-0.06,0.71,0.05,-0.05
HD 20868 b,HD 20868,TIC 142851295,0.39,0.27,-0.27,9.92,0.03,-0.03,7.543,0.015,-0.015,0.95,0.02,-0.02,0.75,0.0,0.0
K2-149 b,K2-149,TIC 429035886,0.595,0.059,-0.059,14.543,0.176,-0.176,10.561,0.021,-0.021,0.083,0.0027,-0.0027,,,
K2-150 b,K2-150,TIC 376879419,0.457,0.051,-0.051,15.784,0.286,-0.286,11.249,0.023,-0.023,0.0727,0.0027,-0.0027,,,
K2-179 b,K2-179,TIC 14078624,0.824345,0.02188,-0.026827,12.939,0.103,-0.103,10.555,0.019,-0.019,,,,,,
K2-173 b,K2-173,TIC 242993844,0.881538,0.033961,-0.036079,12.523,0.046,-0.046,10.299,0.017,-0.017,,,,,,
HD 215152 b,HD 215152,TIC 251042502,0.77,0.015,-0.015,8.11,0.03,-0.03,5.775,0.026,-0.026,0.057638,0.000739,-0.000759,0.0,,
HD 101930 b,HD 101930,TIC 267399515,0.57,0.07,-0.07,8.21,0.03,-0.03,6.147,0.026,-0.026,0.3,0.01,-0.01,0.11,0.02,-0.02
K2-161 b,K2-161,TIC 349445839,0.986876,0.082131,-0.060459,12.718,0.08,-0.08,10.261,0.024,-0.024,,,,,,
HD 215152 c,HD 215152,TIC 251042502,0.77,0.015,-0.015,8.11,0.03,-0.03,5.775,0.026,-0.026,0.067393,0.00086,-0.000893,0.0,,
HD 215152 d,HD 215152,TIC 251042502,0.77,0.015,-0.015,8.11,0.03,-0.03,5.775,0.026,-0.026,0.08799,0.00113,-0.00116,0.0,,
Wolf 503 b,Wolf 503,TIC 187278212,0.688,0.023,-0.016,10.27,0.03,-0.03,7.617,0.023,-0.023,0.05706,0.00055,-0.00055,0.41,0.05,-0.05
HD 103197 b,HD 103197,TIC 400806831,0.8,0.28,-0.28,9.4,0.03,-0.03,7.426,0.027,-0.027,0.25,0.0,0.0,0.0,,
HD 216770 b,HD 216770,TIC 47526465,0.74,0.07,-0.07,8.11,0.03,-0.03,6.311,0.021,-0.021,0.46,0.01,-0.01,0.37,0.06,-0.06
HD 218566 b,HD 218566,TIC 278952345,0.76,0.32,-0.32,8.6,0.005,-0.005,6.223,0.02,-0.02,0.69,0.01,-0.01,0.3,0.1,-0.1
K2-165 b,K2-165,TIC 149969625,0.834847,0.030908,-0.030246,11.332,0.027,-0.027,9.536,0.016,-0.016,,,,,,
K2-165 c,K2-165,TIC 149969625,0.834847,0.030908,-0.030246,11.332,0.027,-0.027,9.536,0.016,-0.016,,,,,,
Kepler-1654 b,Kepler-1654,TIC 123417316,1.011,0.056,-0.052,13.497,0.103,-0.103,11.922,0.016,-0.016,2.026,0.037,-0.035,0.26,0.21,-0.11
HD 114386 b,HD 114386,TIC 124306858,0.6,0.09,-0.09,8.73,0.03,-0.03,6.351,0.018,-0.018,1.73,0.03,-0.03,0.23,0.03,-0.03
K2-176 b,K2-176,TIC 440724456,0.938545,0.019918,-0.024528,12.909,0.069,-0.069,10.726,0.02,-0.02,,,,,,
MOA-2010-BLG-117L b,MOA-2010-BLG-117L,,0.58,0.11,-0.11,24.3,1.5,-1.7,18.3,0.6,-0.8,2.42,0.26,-0.26,,,
K2-232 b,K2-232,TIC 68577662,1.188,0.028,-0.026,9.822,0.005,-0.005,8.434,0.017,-0.017,0.10356,0.00081,-0.00077,0.258,0.025,-0.025
HD 116029 b,HD 116029,TIC 305837711,0.83,0.24,-0.24,7.88,0.03,-0.03,5.534,0.016,-0.016,1.65,0.05,-0.05,0.0,,
HD 125595 b,HD 125595,TIC 180030300,0.29,0.25,-0.25,9.03,0.03,-0.03,6.447,0.023,-0.023,0.08,0.0,0.0,0.0,,
K2-177 b,K2-177,TIC 114031109,1.210525,0.031808,-0.037544,12.681,0.046,-0.046,10.593,0.02,-0.02,,,,,,
K2-186 b,K2-186,TIC 203228393,1.018617,0.022671,-0.027107,12.413,0.114,-0.114,10.774,0.021,-0.021,,,,,,
K2-231 b,K2-231,TIC 130538732,1.01,0.03,-0.03,12.768,0.103,-0.103,10.859,0.023,-0.023,,,,,,
HATS-39 b,HATS-39,TIC 112604564,1.379,0.04,-0.04,12.745,0.057,-0.057,11.518,0.023,-0.023,0.06007,0.00058,-0.00058,0.275,,
HD 13189 b,HD 13189,TIC 63564248,2.24,0.88,-0.88,7.57,0.03,-0.03,3.997,0.026,-0.026,1.25,0.08,-0.08,0.27,0.06,-0.06
HD 12661 b,HD 12661,TIC 118268680,1.2,0.1,-0.1,7.43,0.03,-0.03,5.861,0.024,-0.024,0.84,0.02,-0.02,0.38,0.01,-0.01
HD 31253 b,HD 31253,TIC 436700755,1.7,0.25,-0.25,7.13266,0.023,-0.023,5.792,0.017,-0.017,1.26,0.02,-0.02,0.3,0.2,-0.2
HD 34445 b,HD 34445,TIC 284907742,1.14,0.09,-0.09,7.31,0.03,-0.03,5.79,0.023,-0.023,2.07,0.04,-0.04,0.27,0.07,-0.07
K2-190 c,K2-190,TIC 392469577,0.904597,0.032702,-0.036406,11.138,0.013,-0.013,9.41,0.023,-0.023,,,,,,
K2-195 c,K2-195,TIC 178941218,0.963364,0.028483,-0.031563,12.524,0.046,-0.046,10.876,0.023,-0.023,,,,,,
HATS-41 b,HATS-41,TIC 53750200,1.496,0.115,-0.078,12.678,0.069,-0.069,11.498,0.023,-0.023,0.0583,0.0015,-0.001,0.38,0.11,-0.11
HD 137388 b,HD 137388,TIC 407090552,0.68,0.05,-0.05,8.71,0.03,-0.03,6.763,0.023,-0.023,0.89,0.02,-0.02,0.36,0.12,-0.12
HD 141937 b,HD 141937,TIC 437430894,1.09,0.05,-0.05,7.25,0.03,-0.03,5.764,0.016,-0.016,1.5,0.03,-0.03,0.41,0.01,-0.01
HD 222582 b,HD 222582,TIC 9005067,1.12,0.06,-0.06,7.68,0.03,-0.03,6.173,0.023,-0.023,1.34,0.02,-0.02,0.73,0.01,-0.01
HD 240237 b,HD 240237,TIC 323919676,8.76,4.21,-4.21,8.19,0.03,-0.03,4.319,0.318,-0.318,1.92,0.16,-0.16,0.4,0.1,-0.1
K2-201 b,K2-201,TIC 125060509,0.956055,0.019958,-0.021357,12.168,0.057,-0.057,10.198,0.024,-0.024,,,,,,
K2-196 b,K2-196,TIC 178954837,1.162095,0.074983,-0.04503,12.241,0.069,-0.069,10.617,0.019,-0.019,,,,,,
HD 142022 A b,HD 142022 A,TIC 290493086,0.9,0.05,-0.05,7.7,0.03,-0.03,5.964,0.027,-0.027,2.93,0.07,-0.07,0.53,0.2,-0.2
HD 142415 b,HD 142415,TIC 342041655,1.07,0.1,-0.1,7.33,0.03,-0.03,5.892,0.023,-0.023,1.06,0.02,-0.02,0.5,,
Ross 128 b,Ross 128,TIC 325275315,0.168,0.017,-0.017,11.12,0.1,-0.1,5.654,0.024,-0.024,0.0496,0.0017,-0.0017,0.116,0.097,-0.097
K2-205 b,K2-205,TIC 344661825,0.951027,0.038002,-0.036122,12.45,0.08,-0.08,10.879,0.021,-0.021,,,,,,
K2-202 b,K2-202,TIC 441907126,0.971461,0.029778,-0.027877,13.354,0.103,-0.103,11.046,0.021,-0.021,,,,,,
K2-206 b,K2-206,TIC 257392778,0.789481,0.030025,-0.028406,13.084,0.092,-0.092,10.918,0.021,-0.021,,,,,,
K2-155 c,K2-155,TIC 17307715,0.65,0.06,-0.03,12.773,0.114,-0.114,9.496,0.017,-0.017,0.0946,0.0031,-0.003,,,
HD 145377 b,HD 145377,TIC 68165288,1.2,0.14,-0.14,9.236,0.046,-0.046,6.706,0.018,-0.018,0.45,0.01,-0.01,0.31,0.02,-0.02
HD 149026 b,HD 149026,TIC 255930614,1.42,0.33,-0.33,8.15,0.03,-0.03,6.819,0.017,-0.017,0.04364,0.00022,-0.00022,0.0,,
OGLE-2016-BLG-1190L b,OGLE-2016-BLG-1190L,,0.88,0.06,-0.05,,,,,,,2.17,1.87,-0.38,0.42,0.13,-0.23
HD 113996 b,HD 113996,TIC 328997091,1.49,0.18,-0.18,4.77044,0.023,-0.023,1.493,0.178,-0.178,1.6,0.1,-0.1,0.28,0.12,-0.12
K2-209 b,K2-209,TIC 257436461,0.74479,0.025614,-0.024071,11.061,0.039,-0.039,8.613,0.023,-0.023,,,,,,
K2-213 b,K2-213,TIC 257435562,1.069596,0.055343,-0.038464,11.803,0.032,-0.032,10.656,0.021,-0.021,,,,,,
OGLE-2017-BLG-0373L b,OGLE-2017-BLG-0373L,,0.248,0.274,-0.133,,,,,,,2.424,0.757,-0.783,,,
11 UMi b,11 UMi,TIC 230061010,2.78,0.69,-0.69,5.013,0.005,-0.005,1.939,0.27,-0.27,1.53,0.07,-0.07,0.08,0.03,-0.03
HD 153950 b,HD 153950,TIC 124165580,1.25,0.18,-0.18,7.39,0.03,-0.03,6.006,0.017,-0.017,1.28,0.02,-0.02,0.34,0.02,-0.02
HD 154345 b,HD 154345,TIC 198562505,0.71,0.07,-0.07,6.76,0.012,-0.012,5.003,0.017,-0.017,4.21,0.1,-0.1,0.04,0.05,-0.05
CoRoT-9 b,CoRoT-9,TIC 130162252,0.96,0.04,-0.04,13.637,0.137,-0.137,11.688,0.023,-0.023,0.4021,0.0054,-0.0054,0.133,0.042,-0.037
K2-215 b,K2-215,TIC 376905329,0.999987,0.026234,-0.026878,12.99,0.069,-0.069,11.298,0.02,-0.02,,,,,,
